Individual,Species,Disp,Dispyr,Dispsex,Tag Code,Spawner Id,Spawner Lg (Mm),Spawner Wt (G),Rearing,Prepittag/Pittag Date,Fieldidtype,Fieldid,Rear,Pit Length,Pit Weight,Prepit Pool,Postpit Pool,Group,Individual At Pit-Tagging,Pool,Comment,Mortality Date,Mortality Length,Mortality Weight,Mortality Id,Mortalitysex,Comment,4/21/16 Length,4/21/16 Weight,Pool,Vaccinated 4/21/16,9/29/16 Length,9/29/16 Weight,9/29/16 Pool,1/12/17 Length,1/12/17 Weight,1/12/17 Pool,3yo Maturity Sorta Date,3yo Maturity Sorta Length,3yo Maturity Sorta Weight,3yo Maturity Sorta Sex,3yo Maturity Sorta Pool,3yo Maturity Sorta Tote,3yo Maturity Sorta Note,3yo Maturity Sortb Date,3yo Maturity Sortb Length,3yo Maturity Sortb Weight,3yo Maturity Sortb Sex,3yo Maturity Sortb Pool,3yo Maturity Sortb Tote,3yo Maturity Sortb Note,4yo Maturity Sorta Date,4yo Maturity Sorta Length,4yo Maturity Sorta Weight,4yo Maturity Sorta Sex,4yo Maturity Sorta Pool,4yo Maturity Sorta Tote,4yo Maturity Sorta Comment,4yo Maturity Sortb Date,4yo Maturity Sortb Sex,4yo Maturity Sortb Tote,Record Number,Accessed Date,Source Url,Preferred Citation
OneNOAA14BCB_0971,15,3yo Redfish Lake Release,2017,male,3DD.0077815133,,,,FW,2016-02-25 00:00:00,Cell#,0971,H,163,48,2,2,B,0971,,,,,,,,,,,,,,,,,,,2017-07-12 00:00:00,450,1226,male,15,15,,,,,,,,,,,,,,,,,,,Row 1090 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_0972,15,3yo Redfish Lake Release,2017,female,3DD.0077814070,,,,FW,2016-02-25 00:00:00,Cell#,0972,H,185,77.9,2,2,B,0972,,,,,,,,,,,,,,,,,,,2017-07-12 00:00:00,457,1284,female,14,14,,,,,,,,,,,,,,,,,,,Row 1091 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_0973,15,3yo Redfish Lake Release,2017,male,3DD.00778121F2,2ND RELEASE,,,FW,2016-02-25 00:00:00,Cell#,0973,H,175,62.8,2,2,B,0973,,,,,,,,,206,102,2,n,,,,,,,2017-07-12 00:00:00,463,1320,male,14,14,,,,,,,,,,,,,,,,,,,Row 1092 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_0974,15,3yo Redfish Lake Release,2017,male,3DD.007780F528,2ND RELEASE,,,FW,2016-02-25 00:00:00,Cell#,0974,H,195,93.4,2,2,B,0974,,,,,,,,,,,,,,,,,,,2017-07-12 00:00:00,424,1066,male,14,14,,,,,,,,,,,,,,,,,,,Row 1093 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1133,15,3yo Redfish Lake Release,2017,female,3DD.007780416E,,,,SW,2016-02-26 00:00:00,Cell#,1133,H,196,93.9,1.0,1.0,A,1133.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,486,1580,female,12,aft2,,,,,,,,,,,,,,,,,,,Row 1094 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1134,15,3yo Redfish Lake Release,2017,male,3DD.0077811F05,2ND RELEASE,,,SW,2016-02-26 00:00:00,Cell#,1134,H,172,62.1,1.0,1.0,A,1134.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,408,969,male,12,fore,,,,,,,,,,,,,,,,,,,Row 1095 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1135,15,3yo Redfish Lake Release,2017,female,3DD.0077811B2C,,,,SW,2016-02-26 00:00:00,Cell#,1135,H,219,131.6,1.0,1.0,A,1135.0,,,,,,,,,195,92,1,y,,,,,,,2017-06-30 00:00:00,452,1171,female,12,mid,,,,,,,,,,,,,,,,,,,Row 1096 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1136,15,MORT,2017,,3DD.00778D6EA7,,,,SW,2016-02-26 00:00:00,Cell#,1136,H,231,151.1,1.0,1.0,A,1136.0,,,2017-11-24 00:00:00,437,1038.5,27-19,MALE,MATURE,,,,,345,552,12,,,,2017-06-30 00:00:00,453,1251,imm,12,27a,,08/03/2017,,,imm,27,27,?female,,,,,,,,,,,Row 1097 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1137,15,mort,2018,,3DD.0077800992,,,,SW-FW,2016-02-26 00:00:00,Cell#,1137,H,159,42.1,1.0,1.0,A,1137.0,,,2018-05-19 00:00:00,,,6-5,,imm,265,233,1,y,,,,,,,2017-06-30 00:00:00,404,885,male,12,aft,,,,,,,,,,,,,,,,,,,Row 1098 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1138,15,4yo spawner,2018,male,3DD.0077802084,,590,3426,SW,2016-02-26 00:00:00,Cell#,1138,H,171,65.2,1.0,1.0,A,1138.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,402,928,imm,12,27a,,08/03/2017,,,imm,27,27,,2018-06-19 00:00:00,557,2720,male,27,aft,,,,,Row 1099 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1139,15,3yo Pettit Lake Release,2017,female,3DD.0077802A70,,,,SW,2016-02-26 00:00:00,Cell#,1139,H,211,107.6,1.0,1.0,A,1139.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,480,1376,female,12,aft2,,,,,,,,,,,,,,,,,,,Row 1100 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1140,15,3yo Redfish Lake Release,2017,female,3DD.00778CF142,,,,SW,2016-02-26 00:00:00,Cell#,1140,H,185,80.2,1.0,1.0,A,1140.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,422,1074,female,12,fore2,,,,,,,,,,,,,,,,,,,Row 1101 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1141,15,3yo Redfish Lake Release,2017,female,3DD.007780CAAB,,,,SW,2016-02-26 00:00:00,Cell#,1141,H,196,99.1,1.0,1.0,A,1141.0,,,,,,,,,,,,,341,549,12,,,,2017-06-30 00:00:00,479,1580,female,12,aft2,,,,,,,,,,,,,,,,,,,Row 1102 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1142,15,3yo Redfish Lake Release,2017,male,3DD.007781CE89,,,,SW,2016-02-26 00:00:00,Cell#,1142,H,173,68.7,1.0,1.0,A,1142.0,,,,,,,,,,,,,288,329,12,,,,2017-06-30 00:00:00,387,791,male,12,fore2,,,,,,,,,,,,,,,,,,,Row 1103 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1143,15,MORT,2016,,3DD.007780740C,,,,SW,2016-02-26 00:00:00,Cell#,1143,H,223,141,1.0,1.0,A,1143.0,,,2016-11-26 00:00:00,387,765,12-3,MALE,IMM,200,109,1,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Row 1104 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1144,15,3yo Redfish Lake Release,2017,male,3DD.00778C4FE7,2ND RELEASE,,,SW,2016-02-26 00:00:00,Cell#,1144,H,180,68.2,1.0,1.0,A,1144.0,,,,,,,,,262,220,1,y,,,,,,,2017-06-30 00:00:00,429,1019,male,12,fore,,,,,,,,,,,,,,,,,,,Row 1105 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1145,15,3yo Redfish Lake Release,2017,female,3DD.00778065D5,2ND RELEASE,,,SW,2016-02-26 00:00:00,Cell#,1145,H,204,108.9,1.0,1.0,A,1145.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,464,1351,female,12,mid,,,,,,,,,,,,,,,,,,,Row 1106 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1146,15,MORT,2017,,3DD.0077818D49,,,,SW,2016-02-26 00:00:00,Cell#,1146,H,183,83.2,1.0,1.0,A,1146.0,,,2017-05-26 00:00:00,460,1479,12-5,FEMALE,IMM,,,,,328,530,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,Row 1107 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1147,15,4yo spawner,2018,female,3DD.007780E78B,F78,435,979,SW,2016-02-26 00:00:00,Cell#,1147,H,153,43.8,1.0,1.0,A,1147.0,,,,,,,,,217,143,1,y,,,,,,,2017-06-30 00:00:00,308,386,imm,12,27a,,08/03/2017,,,imm,27,27,,2018-06-19 00:00:00,423,1066,female,27,aft,,,,,Row 1108 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1148,15,4yo spawner,2018,male,3DD.007780E48D,,630,4099,SW,2016-02-26 00:00:00,Cell#,1148,H,214,114.7,1.0,1.0,A,1148.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,460,1187,imm,12,27a,,08/03/2017,,,imm,27,27,,2018-06-19 00:00:00,606,3872,imm,27,,,2018-08-09 00:00:00,male,aft,Row 1109 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1149,15,3yo Redfish Lake Release,2017,female,3DD.0077813304,,,,SW,2016-02-26 00:00:00,Cell#,1149,H,183,77.9,1.0,1.0,A,1149.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,471,1487,female,12,fore,,,,,,,,,,,,,,,,,,,Row 1110 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1150,15,3yo Redfish Lake Release,2017,male,3DD.0077813984,,,,SW,2016-02-26 00:00:00,Cell#,1150,H,187,85.5,1.0,1.0,A,1150.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,482,1547,male,12,mid2,,,,,,,,,,,,,,,,,,,Row 1111 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1151,15,3yo Redfish Lake Release,2017,female,3DD.007780F10A,,,,SW,2016-02-26 00:00:00,Cell#,1151,H,196,95.3,1.0,1.0,A,1151.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,396,798,female,12,mid2,,,,,,,,,,,,,,,,,,,Row 1112 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1152,15,3yo Redfish Lake Release,2017,female,3DD.00778129C7,,,,SW,2016-02-26 00:00:00,Cell#,1152,H,202,104.6,1.0,1.0,A,1152.0,,,,,,,,,,,,,326,469,12,,,,2017-06-30 00:00:00,461,1401,female,12,fore,,,,,,,,,,,,,,,,,,,Row 1113 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1153,15,3yo Redfish Lake Release,2017,female,3DD.007781B333,,,,SW,2016-02-26 00:00:00,Cell#,1153,H,186,74,1.0,1.0,A,1153.0,,,,,,,,,233,163,1,y,,,,,,,2017-06-30 00:00:00,437,1047,female,12,aft,,,,,,,,,,,,,,,,,,,Row 1114 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1154,15,3yo Redfish Lake Release,2017,female,3DD.0077819A64,,,,SW,2016-02-26 00:00:00,Cell#,1154,H,221,127.1,1.0,1.0,A,1154.0,,,,,,,,,,,,,383,756,12,,,,2017-06-30 00:00:00,534,2027,female,12,mid2,,,,,,,,,,,,,,,,,,,Row 1115 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1155,15,3yo Redfish Lake Release,2017,female,3DD.0077812604,2ND RELEASE,,,SW,2016-02-26 00:00:00,Cell#,1155,H,215,129.9,1.0,1.0,A,1155.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,508,1753,female,12,mid2,,,,,,,,,,,,,,,,,,,Row 1116 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1156,15,3yo Pettit Lake Release,2017,female,3DD.0077810685,,,,SW,2016-02-26 00:00:00,Cell#,1156,H,206,105.2,1.0,1.0,A,1156.0,,,,,,,,,,,,,339,519,12,,,,2017-06-30 00:00:00,500,1717,female,12,mid,,,,,,,,,,,,,,,,,,,Row 1117 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1157,15,4yo spawner,2018,male,3DD.0077810FB4,,470,1566,SW,2016-02-26 00:00:00,Cell#,1157,H,161,56.8,1.0,1.0,A,1157.0,,SCOLIOSIS,,,,,,,237,172,1,y,,,,,,,2017-06-30 00:00:00,329,557,imm,12,27a,buffalo,08/03/2017,,,imm,27,27,,2018-06-19 00:00:00,457,1581,male,27,fore2,,,,,Row 1118 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1158,15,3yo Redfish Lake Release,2017,male,3DD.00778D466B,,,,SW,2016-02-26 00:00:00,Cell#,1158,H,230,137.8,1.0,1.0,A,1158.0,,,,,,,,,,,,,373,621,12,,,,2017-06-30 00:00:00,509,1690,male,12,aft,,,,,,,,,,,,,,,,,,,Row 1119 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1159,15,4yo spawner,2018,FEMALE,3DD.007780964F,F4,649,3667,SW,2016-02-26 00:00:00,Cell#,1159,H,190,82.3,1.0,1.0,A,1159.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,434,1102,imm,12,26a,,08/02/2017,,,imm,26,26,,2018-06-19 00:00:00,625,3693,female,26,aft2,,,,,Row 1120 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1160,15,3yo Redfish Lake Release,2017,female,3DD.007780D90A,2ND RELEASE,,,SW,2016-02-26 00:00:00,Cell#,1160,H,209,110.7,1.0,1.0,A,1160.0,,,,,,,,,223,138,1,y,,,,,,,2017-06-30 00:00:00,499,1678,female,12,fore2,,,,,,,,,,,,,,,,,,,Row 1121 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1161,15,4yo spawner,2018,female,3DD.007780D229,F97,636,3376,SW,2016-02-26 00:00:00,Cell#,1161,H,160,42,1.0,1.0,A,1161.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,433,1087,imm,12,26a,,,,,,,,,2018-06-19 00:00:00,606,3313,imm,26,,,2018-08-09 00:00:00,female,mid,Row 1122 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1162,15,mort,2018,,3DD.0077801870,,,,SW-FW,2016-02-26 00:00:00,Cell#,1162,H,206,109.1,1.0,1.0,A,1162.0,,,2018-07-05 00:00:00,513,1253,6-8,male,"mg, scol drifter cull",,,,,345,522,12,,,,2017-06-30 00:00:00,456,1220,imm,12,27a,,09/06/2017,,,imm,p6 bch,,,,,,,,,,,,,Row 1123 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1163,15,3yo Redfish Lake Release,2017,male,3DD.00778D7CA5,2ND RELEASE,,,SW,2016-02-26 00:00:00,Cell#,1163,H,183,77.7,1.0,1.0,A,1163.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,432,1073,male,12,mid,,,,,,,,,,,,,,,,,,,Row 1124 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1164,15,MORT,2018,,3DD.007780C715,,,,SW,2016-02-26 00:00:00,Cell#,1164,H,183,83.9,1.0,1.0,A,1164.0,,,2018-06-08 00:00:00,503,2273,27-27,FEMALE,MG,211,117,1,y,,,,,,,2017-06-30 00:00:00,415,1061,imm,12,27a,,08/03/2017,,,imm,27,27,,,,,,,,,,,,Row 1125 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
OneNOAA14BCB_1165,15,3yo Redfish Lake Release,2017,female,3DD.007780869E,2ND RELEASE,,,SW,2016-02-26 00:00:00,Cell#,1165,H,192,90.4,1.0,1.0,A,1165.0,,,,,,,,,,,,,,,,,,,2017-06-30 00:00:00,482,1678,female,12,fore,,,,,,,,,,,,,,,,,,,Row 1126 of 1353,Accessed on 2023-05-13 00:09:07,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data,"Frost, Deborah; 05/30/2019. NOAA Fisheries Northwest Fisheries Science Center. Growth data: Redfish_Lake_growth_data (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/redfish_lake_growth_data)"
