SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
13367,13368,4086,NJ-00033,CLIFTON,07012,PASSAIC,NJ,0.00,0.00,0.00,"24,600.00",0.00,0.00,"24,600.00"
13367,13368,4086,NJ-00033,CLIFTON,07014,PASSAIC,NJ,"207,450.00",0.00,"207,450.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,CLINTON,08809,HUNTERDON,NJ,"221,558.00","179,918.00","41,640.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,CLOSTER,07624,BERGEN,NJ,"14,119.00","14,119.00",0.00,"11,700.00","11,700.00",0.00,0.00
13367,13368,4086,NJ-00033,COLONIA,07067,MIDDLESEX,NJ,150.00,0.00,150.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,COLTS NECK,07722,MONMOUTH,NJ,"20,954.00","20,954.00",0.00,"136,900.00","2,400.00",0.00,"134,500.00"
13367,13368,4086,NJ-00033,CRANFORD,07016,UNION,NJ,"8,000.00",0.00,"8,000.00","29,400.00",0.00,0.00,"29,400.00"
13367,13368,4086,NJ-00033,DEAL,07723,MONMOUTH,NJ,"1,841,103.00","1,841,103.00",0.00,"817,900.00","817,900.00",0.00,0.00
13367,13368,4086,NJ-00033,DEL HAVEN,08251,CAPE MAY,NJ,"39,976.00","39,976.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,DELANCO,08075,BURLINGTON,NJ,"238,688.00","238,688.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,DELAWARE,07833,WARREN,NJ,"19,670.00","12,768.00","6,902.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,DOVER TOWNSHIP,08735,OCEAN,NJ,"32,575.00","24,425.00","8,150.00","32,600.00","24,500.00","8,100.00",0.00
13367,13368,4086,NJ-00033,DUMONT,07628,BERGEN,NJ,"98,369.00","23,361.00","75,008.00","59,300.00","23,400.00","35,900.00",0.00
13367,13368,4086,NJ-00033,DUNELLEN,08812,MIDDLESEX,NJ,"121,943.00","82,832.00","39,111.00","34,300.00","34,300.00",0.00,0.00
13367,13368,4086,NJ-00033,EAST BRUNSWICK,08816,MIDDLESEX,NJ,"554,065.00","85,382.00","468,683.00","509,600.00","85,500.00","73,700.00","350,400.00"
13367,13368,4086,NJ-00033,EAST HANOVER,07936,MORRIS,NJ,"19,377.00",0.00,"19,377.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,EAST NEWARK,07029,HUDSON,NJ,"27,000.00",0.00,"27,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,EAST ORANGE,07017,ESSEX,NJ,"212,762.00","208,748.00","4,014.00","12,900.00","12,900.00",0.00,0.00
13367,13368,4086,NJ-00033,EAST ORANGE,07018,ESSEX,NJ,"178,861.00","129,561.00","49,300.00","12,800.00","12,800.00",0.00,0.00
13367,13368,4086,NJ-00033,EAST RUTHERFORD,07070,BERGEN,NJ,0.00,0.00,0.00,"60,400.00",0.00,0.00,"60,400.00"
13367,13368,4086,NJ-00033,EAST RUTHERFORD,07073,BERGEN,NJ,"3,081,149.00","2,604,526.00","476,623.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,EAST WINDSOR,08520,MERCER,NJ,"161,402.00","121,402.00","40,000.00","157,400.00","121,500.00",0.00,"35,900.00"
13367,13368,4086,NJ-00033,EATONTOWN,07724,MONMOUTH,NJ,"13,531.00","13,531.00",0.00,"301,400.00","10,900.00",0.00,"290,500.00"
13367,13368,4086,NJ-00033,EDGEWATER,07020,BERGEN,NJ,"481,310.00","397,059.00","84,251.00","665,300.00","327,600.00","63,100.00","274,600.00"
13367,13368,4086,NJ-00033,EDGEWATER,07024,BERGEN,NJ,"22,000.00",0.00,"22,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,EDISON,08817,HUNTERDON,NJ,"20,000.00",0.00,"20,000.00","7,700.00",0.00,"2,900.00","4,800.00"
13367,13368,4086,NJ-00033,EDISON,08817,MIDDLESEX,NJ,"489,931.00",0.00,"489,931.00","692,800.00",0.00,0.00,"692,800.00"
13367,13368,4086,NJ-00033,EDISON,08820,MIDDLESEX,NJ,"115,361.00",0.00,"115,361.00","125,600.00",0.00,"55,600.00","70,000.00"
13367,13368,4086,NJ-00033,EDISON,08837,MIDDLESEX,NJ,"2,068,966.00","346,230.00","1,722,736.00","715,400.00","88,800.00","593,600.00","33,000.00"
13367,13368,4086,NJ-00033,EGG HARBOR CITY,08215,ATLANTIC,NJ,"52,246.00","50,946.00","1,300.00","60,800.00","35,600.00",800.00,"24,400.00"
13367,13368,4086,NJ-00033,EGG HARBOR TOWNSHIP,08234,ATLANTIC,NJ,"563,668.00","241,335.00","322,333.00","349,900.00","74,500.00","259,200.00","16,200.00"
13367,13368,4086,NJ-00033,EGG HARBOR TWN,08234,ATLANTIC,NJ,"391,040.00","391,040.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,EGG HARBOR TWP,08234,ATLANTIC,NJ,"2,500.00",0.00,"2,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,ELIZABETH,07026,UNION,NJ,"31,650.00","6,650.00","25,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,ELIZABETH,07201,UNION,NJ,"244,811.00","17,177.00","227,634.00","8,000.00",0.00,"3,000.00","5,000.00"
13367,13368,4086,NJ-00033,ELIZABETH,07202,UNION,NJ,"6,118,743.00","3,848,824.00","2,269,919.00","2,000,000.00","2,000,000.00",0.00,0.00
13367,13368,4086,NJ-00033,ELIZABETH,07206,UNION,NJ,"7,906,500.00","1,059,703.00","6,846,797.00","3,755,100.00","167,300.00","3,272,000.00","315,800.00"
13367,13368,4086,NJ-00033,ELIZABETH,07208,UNION,NJ,"52,945.00","51,145.00","1,800.00","47,900.00","46,200.00",0.00,"1,700.00"
13367,13368,4086,NJ-00033,ELMWOOD PARK,07407,BERGEN,NJ,"44,068.00","39,568.00","4,500.00","73,300.00","39,600.00","4,500.00","29,200.00"
13367,13368,4086,NJ-00033,ENGLEWOOD,07631,BERGEN,NJ,"111,209.00","45,209.00","66,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,ENGLEWOOD CLIFFS,07632,BERGEN,NJ,"136,897.00","101,897.00","35,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,ENGLISHTOWN,07726,MONMOUTH,NJ,"3,000.00",0.00,"3,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,EWING,08618,MERCER,NJ,"11,594.00",0.00,"11,594.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,EWING,08638,MERCER,NJ,"340,635.00","340,635.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,FAIR HAVEN,07704,MONMOUTH,NJ,"19,120.00",0.00,"19,120.00","32,700.00",0.00,0.00,"32,700.00"
13367,13368,4086,NJ-00033,FAIR LAWN,07410,BERGEN,NJ,"58,556.00","15,348.00","43,208.00","7,900.00",0.00,"7,900.00",0.00
13367,13368,4086,NJ-00033,FAIRFIELD,07004,ESSEX,NJ,"179,879.00","56,627.00","123,252.00","394,500.00","53,900.00","68,400.00","272,200.00"
13367,13368,4086,NJ-00033,FAIRVIEW,07020,BERGEN,NJ,"5,436.00",936.00,"4,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,FAIRVIEW,07022,BERGEN,NJ,"8,481.00","8,481.00",0.00,"4,100.00","4,100.00",0.00,0.00
13367,13368,4086,NJ-00033,FANWOOD,07023,UNION,NJ,"2,832.00","2,832.00",0.00,"16,300.00",0.00,0.00,"16,300.00"
13367,13368,4086,NJ-00033,FARMINGDALE,07727,MONMOUTH,NJ,"179,392.00","164,295.00","15,097.00","130,600.00",0.00,"13,100.00","117,500.00"
13367,13368,4086,NJ-00033,FARMINGDALE,07737,MONMOUTH,NJ,"17,608.00",758.00,"16,850.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,FLANDERS,07836,MORRIS,NJ,"109,326.00","109,326.00",0.00,"239,600.00","138,100.00",0.00,"101,500.00"
13367,13368,4086,NJ-00033,FLEMINGTON,08822,HUNTERDON,NJ,"380,742.00","361,663.00","19,079.00","126,100.00","71,800.00",0.00,"54,300.00"
13367,13368,4086,NJ-00033,FORDS,08863,MIDDLESEX,NJ,"30,140.00","30,140.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,FORKED RIVER,08731,OCEAN,NJ,"2,058,852.00","1,652,406.00","406,446.00","347,800.00","24,000.00","39,100.00","284,700.00"
13367,13368,4086,NJ-00033,FORT LEE,07024,BERGEN,NJ,"56,400.00",0.00,"56,400.00","67,500.00",0.00,0.00,"67,500.00"
13367,13368,4086,NJ-00033,FORT LEE,07024,HUDSON,NJ,"9,200.00",0.00,"9,200.00","14,200.00",0.00,"9,200.00","5,000.00"
13367,13368,4086,NJ-00033,FORTESCUE,08321,CUMBERLAND,NJ,"1,395,960.00","1,332,075.00","63,885.00","1,046,700.00","1,000,600.00","46,100.00",0.00
13367,13368,4086,NJ-00033,FREEHOLD,07728,MONMOUTH,NJ,"90,165.00","28,420.00","61,745.00","229,600.00",0.00,"4,000.00","225,600.00"
13367,13368,4086,NJ-00033,GALLOWAY,08205,ATLANTIC,NJ,0.00,0.00,0.00,"14,400.00",0.00,0.00,"14,400.00"
13367,13368,4086,NJ-00033,GALLOWAY TOWNSHIP,08205,ATLANTIC,NJ,"74,314.00","74,314.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,GARFIELD,07026,BERGEN,NJ,"93,463.00","39,721.00","53,742.00","64,500.00","39,700.00","2,300.00","22,500.00"
13367,13368,4086,NJ-00033,GLEN RIDGE,07028,ESSEX,NJ,980.00,0.00,980.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,GLEN ROCK,07452,BERGEN,NJ,"2,283.00",33.00,"2,250.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,GREEEN BROOK,08812,SOMERSET,NJ,0.00,0.00,0.00,"43,700.00",0.00,0.00,"43,700.00"
13367,13368,4086,NJ-00033,GREEN BANK,08215,BURLINGTON,NJ,"24,253.00","24,253.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,GREENBROOK,08812,SOMERSET,NJ,"5,000.00",0.00,"5,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,GREENWICH,08323,CUMBERLAND,NJ,"1,167,601.00","898,526.00","269,075.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HACKENSACK,07020,BERGEN,NJ,"11,813.00",333.00,"11,480.00","5,000.00",300.00,"4,700.00",0.00
13367,13368,4086,NJ-00033,HACKENSACK,07601,BERGEN,NJ,"3,535,938.00","2,148,540.00","1,387,398.00","2,261,400.00","656,700.00","900,900.00","703,800.00"
13367,13368,4086,NJ-00033,HACKETTSTOWN,07840,MORRIS,NJ,0.00,0.00,0.00,"10,800.00",0.00,0.00,"10,800.00"
13367,13368,4086,NJ-00033,HAMBURG,07419,SUSSEX,NJ,0.00,0.00,0.00,"13,100.00",0.00,0.00,"13,100.00"
13367,13368,4086,NJ-00033,HAMILTON,08610,MERCER,NJ,"13,253.00","13,253.00",0.00,"13,300.00","13,300.00",0.00,0.00
13367,13368,4086,NJ-00033,HAMILTON SQUARE,08690,MERCER,NJ,"5,583.00","5,583.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HAMMONTON,08037,ATLANTIC,NJ,"75,128.00","73,128.00","2,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HARRINGTON PARK,07640,BERGEN,NJ,"5,271.00",0.00,"5,271.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HARRISON,07029,HUDSON,NJ,"3,574,956.00","1,020,921.00","2,554,035.00","1,410,700.00","686,200.00","635,700.00","88,800.00"
13367,13368,4086,NJ-00033,HARVEY CEDARS,08008,OCEAN,NJ,"364,686.00","297,577.00","67,109.00","104,900.00","74,200.00","10,500.00","20,200.00"
13367,13368,4086,NJ-00033,HARVEY CEDARS,08008,PASSAIC,NJ,"13,092.00","9,842.00","3,250.00","17,700.00","9,900.00","3,200.00","4,600.00"
13367,13368,4086,NJ-00033,HASBROUCK HEIGHTS,07604,BERGEN,NJ,"19,844.00","19,844.00",0.00,"79,400.00","19,900.00",0.00,"59,500.00"
13367,13368,4086,NJ-00033,HAVEN BEACH,08008,OCEAN,NJ,"92,253.00","36,570.00","55,683.00","55,200.00","20,000.00","23,400.00","11,800.00"
13367,13368,4086,NJ-00033,HAWTHORNE,07506,PASSAIC,NJ,"792,436.00","792,436.00",0.00,"792,400.00","792,400.00",0.00,0.00
13367,13368,4086,NJ-00033,HAZLET,07730,MONMOUTH,NJ,"333,415.00","202,831.00","130,584.00","148,400.00",0.00,"8,000.00","140,400.00"
13367,13368,4086,NJ-00033,HEISLERVILLE,08324,CUMBERLAND,NJ,"246,397.00","75,895.00","170,502.00","28,500.00",0.00,"22,000.00","6,500.00"
13367,13368,4086,NJ-00033,HEWITT,07421,PASSAIC,NJ,"23,397.00","19,897.00","3,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HIGHLAND,07732,MONMOUTH,NJ,"104,326.00","97,626.00","6,700.00","7,800.00",0.00,0.00,"7,800.00"
13367,13368,4086,NJ-00033,HIGHLAND PARK,08402,ATLANTIC,NJ,"45,094.00",0.00,"45,094.00","45,100.00",0.00,"45,100.00",0.00
13367,13368,4086,NJ-00033,HIGHLAND PARK,08904,MIDDLESEX,NJ,"8,169.00","8,169.00",0.00,"8,200.00","8,200.00",0.00,0.00
13367,13368,4086,NJ-00033,HIGHLANDS,07732,MONMOUTH,NJ,"16,836,511.00","14,536,183.00","2,300,328.00","1,815,900.00","1,311,000.00","351,000.00","153,900.00"
13367,13368,4086,NJ-00033,HIGHLANDS,07740,MONMOUTH,NJ,"14,195.00",0.00,"14,195.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HIGHLANDS,07748,MONMOUTH,NJ,"14,992.00","12,892.00","2,100.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HIGHLANDS,08854,MONMOUTH,NJ,"50,694.00","48,294.00","2,400.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HIGHS BEACH,08210,CAPE MAY,NJ,"109,744.00","108,094.00","1,650.00","90,300.00","88,700.00","1,600.00",0.00
13367,13368,4086,NJ-00033,HIGHTSTOWN,08520,MERCER,NJ,"14,556.00",140.00,"14,416.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HILLSIDE,07025,UNION,NJ,"164,096.00","159,096.00","5,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HILLSIDE,07205,UNION,NJ,"99,258.00","46,292.00","52,966.00","18,000.00","18,000.00",0.00,0.00
13367,13368,4086,NJ-00033,HOBOKEN,07030,HUDSON,NJ,"9,834,150.00","4,889,890.00","4,944,260.00","5,663,600.00","2,459,900.00","2,206,300.00","997,400.00"
13367,13368,4086,NJ-00033,HOBOKEN,07430,HUDSON,NJ,"12,033.00","12,033.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HOLGATE,08008,MORRIS,NJ,"9,044.00","6,394.00","2,650.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HOLGATE,07088,OCEAN,NJ,"91,026.00","86,826.00","4,200.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HOLGATE,08008,OCEAN,NJ,"239,568.00","203,817.00","35,751.00","58,600.00","46,800.00","11,800.00",0.00
13367,13368,4086,NJ-00033,HOLMDEL,07733,MONMOUTH,NJ,"210,396.00","99,025.00","111,371.00","1,700.00",0.00,"1,700.00",0.00
13367,13368,4086,NJ-00033,HOPATCONG,07843,SUSSEX,NJ,"5,541.00",0.00,"5,541.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HOWELL,07727,MONMOUTH,NJ,"17,709.00","17,709.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,HOWELL,07731,MONMOUTH,NJ,"238,912.00","153,689.00","85,223.00","243,900.00","108,900.00","29,200.00","105,800.00"
13367,13368,4086,NJ-00033,INTERLAKEN,07712,MONMOUTH,NJ,"102,914.00","102,914.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,IRVINGTON,07111,ESSEX,NJ,"236,780.00","194,843.00","41,937.00","73,100.00","25,800.00","7,000.00","40,300.00"
13367,13368,4086,NJ-00033,ISELIN,08830,MIDDLESEX,NJ,"58,503.00","3,990.00","54,513.00","46,100.00",0.00,0.00,"46,100.00"
13367,13368,4086,NJ-00033,ISLAND HEIGHTS,08732,OCEAN,NJ,"85,732.00","82,632.00","3,100.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,"ISLAND HEIGHTS,",08732,OCEAN,NJ,"11,542.00","11,542.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,ISLANDS,07732,MONMOUTH,NJ,"361,093.00",0.00,"361,093.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,JACKSON,08527,MONMOUTH,NJ,"368,903.00","154,988.00","213,915.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,JAMESBURG,08831,MIDDLESEX,NJ,"112,273.00","100,773.00","11,500.00","53,600.00","37,100.00","11,500.00","5,000.00"
13367,13368,4086,NJ-00033,JERSEY,07305,HUDSON,NJ,"53,414.00","50,814.00","2,600.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,JERSEY CITY,07302,BERGEN,NJ,"49,496.00","13,446.00","36,050.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,JERSEY CITY,07030,HUDSON,NJ,"4,000.00",0.00,"4,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,JERSEY CITY,07302,HUDSON,NJ,"6,852,514.00","4,480,848.00","2,371,666.00","2,698,300.00","1,426,600.00","971,300.00","300,400.00"
13367,13368,4086,NJ-00033,JERSEY CITY,07304,HUDSON,NJ,"2,058,318.00","821,634.00","1,236,684.00","1,014,200.00","199,100.00","68,500.00","746,600.00"
13367,13368,4086,NJ-00033,JERSEY CITY,07305,HUDSON,NJ,"6,811,830.00","4,801,255.00","2,010,575.00","2,908,000.00","2,393,300.00","161,200.00","353,500.00"
13367,13368,4086,NJ-00033,JERSEY CITY,07306,HUDSON,NJ,"1,050,084.00","198,136.00","851,948.00","654,800.00","40,600.00","452,100.00","162,100.00"
13367,13368,4086,NJ-00033,JERSEY CITY,07307,HUDSON,NJ,"54,478.00","28,548.00","25,930.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,JERSEY CITY,07310,HUDSON,NJ,"1,367,520.00","758,882.00","608,638.00","462,300.00","67,900.00","231,700.00","162,700.00"
13367,13368,4086,NJ-00033,JERSEY CITY,07320,HUDSON,NJ,"1,310,368.00","267,144.00","1,043,224.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,KEANRY,07032,HUDSON,NJ,"12,500.00",0.00,"12,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,KEANSBURG,07722,MONMOUTH,NJ,"70,635.00","67,135.00","3,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,KEANSBURG,07734,MONMOUTH,NJ,"10,232,171.00","7,944,157.00","2,288,014.00","1,920,100.00","1,221,900.00","603,600.00","94,600.00"
13367,13368,4086,NJ-00033,KEANSBURG,07748,MONMOUTH,NJ,"123,044.00","106,322.00","16,722.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,KEANSBURG,07764,MONMOUTH,NJ,"30,518.00","30,518.00",0.00,"12,100.00","7,600.00",0.00,"4,500.00"
13367,13368,4086,NJ-00033,KEANSBURG,07734,MORRIS,NJ,"265,719.00","263,419.00","2,300.00","183,800.00","183,800.00",0.00,0.00
13367,13368,4086,NJ-00033,KEARNEY,07032,HUDSON,NJ,"62,500.00",0.00,"62,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,KEARNY,07032,BERGEN,NJ,"52,995.00",0.00,"52,995.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,KEARNY,07032,HUDSON,NJ,"11,134,396.00","1,807,165.00","9,327,231.00","4,825,000.00","244,300.00","4,118,300.00","462,400.00"
13367,13368,4086,NJ-00033,KEARY,07040,HUDSON,NJ,"18,000.00",0.00,"18,000.00","13,700.00",0.00,"8,700.00","5,000.00"
13367,13368,4086,NJ-00033,KENDALL PARK,08824,MIDDLESEX,NJ,"37,251.00","37,251.00",0.00,"34,200.00","34,200.00",0.00,0.00
13367,13368,4086,NJ-00033,KENILWORTH,07033,UNION,NJ,"7,000.00",0.00,"7,000.00","182,600.00",0.00,400.00,"182,200.00"
13367,13368,4086,NJ-00033,KENILWORTH,07740,UNION,NJ,0.00,0.00,0.00,"80,100.00",0.00,0.00,"80,100.00"
13367,13368,4086,NJ-00033,KERNY,07032,HUDSON,NJ,"5,000.00",0.00,"5,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,KEYPORT,07735,MIDDLESEX,NJ,"132,931.00","97,603.00","35,328.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,KEYPORT,07023,MONMOUTH,NJ,"31,472.00","30,872.00",600.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,KEYPORT,07728,MONMOUTH,NJ,"1,249,523.00","1,195,523.00","54,000.00","749,600.00","695,600.00","54,000.00",0.00
13367,13368,4086,NJ-00033,KEYPORT,07735,MONMOUTH,NJ,"8,416,370.00","6,776,889.00","1,639,481.00","1,492,300.00","1,338,100.00","122,300.00","31,900.00"
13367,13368,4086,NJ-00033,LAKE COMO,07719,MONMOUTH,NJ,"275,376.00","263,576.00","11,800.00","86,000.00","80,600.00","5,400.00",0.00
13367,13368,4086,NJ-00033,LAKEWOOD,08701,OCEAN,NJ,"1,141,980.00","280,485.00","861,495.00","444,200.00","14,000.00","44,800.00","385,400.00"
13367,13368,4086,NJ-00033,LAMBERTVILLE,08530,HUNTERDON,NJ,"20,320.00","20,320.00",0.00,"20,400.00","20,400.00",0.00,0.00
13367,13368,4086,NJ-00033,LANDING,07850,MORRIS,NJ,"42,994.00","38,594.00","4,400.00","29,500.00",0.00,0.00,"29,500.00"
13367,13368,4086,NJ-00033,LANOKA HARBOR,08734,OCEAN,NJ,"133,078.00","114,867.00","18,211.00","100,600.00","77,800.00","13,800.00","9,000.00"
13367,13368,4086,NJ-00033,LAURENCE HARBOR,08879,MIDDLESEX,NJ,"809,508.00","404,647.00","404,861.00","464,700.00","15,900.00","373,800.00","75,000.00"
13367,13368,4086,NJ-00033,LAVALETTE,08735,OCEAN,NJ,"205,730.00","170,475.00","35,255.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LAVALETTE,08753,OCEAN,NJ,"29,335.00","22,585.00","6,750.00","10,400.00","3,600.00","6,800.00",0.00
13367,13368,4086,NJ-00033,LAVALETTEE,08735,OCEAN,NJ,"97,138.00","58,338.00","38,800.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LAVALLETTE,08735,ESSEX,NJ,"39,320.00","34,695.00","4,625.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LAVALLETTE,07052,OCEAN,NJ,"37,827.00","35,427.00","2,400.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LAVALLETTE,07092,OCEAN,NJ,"147,925.00","125,840.00","22,085.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LAVALLETTE,08088,OCEAN,NJ,"128,750.00","98,250.00","30,500.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LAVALLETTE,08735,OCEAN,NJ,"18,252,992.00","13,898,602.00","4,354,390.00","8,475,500.00","5,545,800.00","1,964,700.00","965,000.00"
13367,13368,4086,NJ-00033,LAVALLETTE,08753,OCEAN,NJ,"66,187.00","38,702.00","27,485.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LAVALLETTE,08735,PASSAIC,NJ,"84,810.00","78,060.00","6,750.00","38,100.00","31,300.00","6,800.00",0.00
13367,13368,4086,NJ-00033,LAVALLETTTE,08735,OCEAN,NJ,"29,790.00","23,440.00","6,350.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LAWNSIDE,08045,CAMDEN,NJ,"32,000.00",0.00,"32,000.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LAWRENCEVILLE,08648,MERCER,NJ,"18,795.00","1,895.00","16,900.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LAWRENCEVILLE,08648,OCEAN,NJ,"70,181.00","56,481.00","13,700.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LEH,07032,OCEAN,NJ,"112,896.00","90,421.00","22,475.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LEH,08087,OCEAN,NJ,"144,148.00","135,558.00","8,590.00","2,000.00",0.00,"2,000.00",0.00
13367,13368,4086,NJ-00033,LEHT,08087,OCEAN,NJ,"25,439.00","21,239.00","4,200.00",0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LEONARDO,07737,MONMOUTH,NJ,"606,281.00","365,809.00","240,472.00","77,000.00",0.00,"46,500.00","30,500.00"
13367,13368,4086,NJ-00033,LINCOLN PARK,07035,MORRIS,NJ,0.00,0.00,0.00,"21,000.00",0.00,0.00,"21,000.00"
13367,13368,4086,NJ-00033,LINCROFT,07738,MONMOUTH,NJ,0.00,0.00,0.00,"124,400.00",0.00,0.00,"124,400.00"
13367,13368,4086,NJ-00033,LINDEN,07036,MIDDLESEX,NJ,"162,759.00","8,884.00","153,875.00","133,200.00",0.00,"133,200.00",0.00
13367,13368,4086,NJ-00033,LINDEN,07036,UNION,NJ,"941,007.00","272,321.00","668,686.00","15,200.00",0.00,"5,500.00","9,700.00"
13367,13368,4086,NJ-00033,LINDEN,07306,UNION,NJ,"13,000.00",0.00,"13,000.00","21,600.00",0.00,"9,900.00","11,700.00"
13367,13368,4086,NJ-00033,LINWOOD,08221,ATLANTIC,NJ,0.00,0.00,0.00,"34,700.00",0.00,0.00,"34,700.00"
13367,13368,4086,NJ-00033,LITTLE EGG HABOUR,08008,OCEAN,NJ,"14,231.00","14,231.00",0.00,0.00,0.00,0.00,0.00
13367,13368,4086,NJ-00033,LITTLE EGG HARBOR,08087,OCEAN,NJ,"4,381,131.00","3,751,992.00","629,139.00","1,549,000.00","1,365,300.00","161,100.00","22,600.00"
13367,13368,4086,NJ-00033,LITTLE EGG HARBOR TOWNSHIP,08087,OCEAN,NJ,"52,286.00","49,186.00","3,100.00","29,500.00","24,200.00","3,100.00","2,200.00"
13367,13368,4086,NJ-00033,LITTLE EGG HARBOR TWP,08087,OCEAN,NJ,"2,447,489.00","2,117,458.00","330,031.00","1,242,500.00","988,600.00","176,700.00","77,200.00"
13367,13368,4086,NJ-00033,LITTLE FALLS,07424,PASSAIC,NJ,"31,515.00",0.00,"31,515.00","18,600.00",0.00,"18,600.00",0.00
